Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
JD-15790;John Dryer;Individual Customer;United States;Los Angeles;California;90049;West
XP-21865;Xylona Preis;Individual Customer;United States;Chico;California;95928;West
JK-16090;Juliana Krohn;Individual Customer;United States;Springfield;Oregon;97477;West
MG-18205;Mitch Gastineau;Business Customer;United States;Jacksonville;Florida;32216;South
PG-18820;Patrick Gardner;Individual Customer;United States;Bakersfield;California;93309;West
LD-17005;Lisa DeCherney;Individual Customer;United States;New York City;New York;10011;East
MN-17935;Michael Nguyen;Individual Customer;United States;El Paso;Texas;79907;Central
RD-19900;Ruben Dartt;Individual Customer;United States;Thousand Oaks;California;91360;West
JP-16135;Julie Prescott;Home Office;United States;Springfield;Ohio;45503;East
KE-16420;Katrina Edelman;Business Customer;United States;Dallas;Texas;75220;Central
DL-13315;Delfina Latchford;Individual Customer;United States;Knoxville;Tennessee;37918;South
KB-16240;Karen Bern;Business Customer;United States;Chattanooga;Tennessee;37421;South
JD-16150;Justin Deggeller;Business Customer;United States;San Diego;California;92037;West
AC-10450;Amy Cox;Individual Customer;United States;Tampa;Florida;33614;South
LS-17245;Lynn Smith;Individual Customer;United States;Utica;New York;13501;East
CS-12175;Charles Sheldon;Business Customer;United States;San Francisco;California;94122;West
AR-10510;Andrew Roberts;Individual Customer;United States;Columbus;Ohio;43229;East
KB-16405;Katrina Bavinger;Home Office;United States;New York City;New York;10035;East
MM-17920;Michael Moore;Individual Customer;United States;Richmond;Indiana;47374;Central
RF-19735;Roland Fjeld;Individual Customer;United States;San Diego;California;92105;West
BP-11290;Beth Paige;Individual Customer;United States;Concord;North Carolina;28027;South
MJ-17740;Max Jones;Individual Customer;United States;Miami;Florida;33178;South
DO-13645;Doug O'Connell;Individual Customer;United States;Los Angeles;California;90036;West
MV-17485;Mark Van Huff;Individual Customer;United States;Seattle;Washington;98115;West
MG-17875;Michael Grace;Home Office;United States;Arlington;Virginia;22204;South
BS-11665;Brian Stugart;Individual Customer;United States;San Diego;California;92105;West
PO-19180;Philisse Overcash;Home Office;United States;Roseville;Minnesota;55113;Central
DA-13450;Dianna Arnett;Home Office;United States;Virginia Beach;Virginia;23464;South
AH-10690;Anna Häberlin;Business Customer;United States;Dallas;Texas;75220;Central
JK-15730;Joe Kamberova;Individual Customer;United States;Concord;California;94521;West
MS-17530;MaryBeth Skach;Individual Customer;United States;Conway;Arkansas;72032;South
JK-15640;Jim Kriz;Home Office;United States;Philadelphia;Pennsylvania;19120;East
CM-12235;Chris McAfee;Individual Customer;United States;Little Rock;Arkansas;72209;South
RS-19420;Ricardo Sperren;Business Customer;United States;Meriden;Connecticut;6450;East
BP-11185;Ben Peterman;Business Customer;United States;Philadelphia;Pennsylvania;19143;East
MA-17995;Michelle Arnett;Home Office;United States;Cheyenne;Wyoming;82001;West
EB-13705;Ed Braxton;Business Customer;United States;Anaheim;California;92804;West
RD-19900;Ruben Dartt;Individual Customer;United States;Bloomington;Indiana;47401;Central
EH-14005;Erica Hernandez;Home Office;United States;Jonesboro;Arkansas;72401;South
FM-14290;Frank Merwin;Home Office;United States;Philadelphia;Pennsylvania;19140;East
FG-14260;Frank Gastineau;Home Office;United States;Lawrence;Massachusetts;1841;East
MV-17485;Mark Van Huff;Individual Customer;United States;New York City;New York;10011;East
JW-15220;Jane Waco;Business Customer;United States;San Diego;California;92105;West
EH-13765;Edward Hooks;Business Customer;United States;San Francisco;California;94109;West
LS-17245;Lynn Smith;Individual Customer;United States;San Francisco;California;94110;West
BP-11050;Barry Pond;Business Customer;United States;Cranston;Rhode Island;2920;East
CC-12220;Chris Cortes;Individual Customer;United States;Owensboro;Kentucky;42301;South
JM-15580;Jill Matthias;Individual Customer;United States;Baltimore;Maryland;21215;East
RD-19720;Roger Demir;Individual Customer;United States;Chicago;Illinois;60610;Central
SS-20410;Shahid Shariari;Individual Customer;United States;Atlanta;Georgia;30318;South
KD-16495;Keith Dawkins;Business Customer;United States;Los Angeles;California;90036;West
PL-18925;Paul Lucas;Home Office;United States;Los Angeles;California;90049;West
ZD-21925;Zuschuss Donatelli;Individual Customer;United States;Richmond;Indiana;47374;Central
LS-16945;Linda Southworth;Business Customer;United States;San Francisco;California;94110;West
PB-18805;Patrick Bzostek;Home Office;United States;San Francisco;California;94122;West
PC-18745;Pamela Coakley;Business Customer;United States;Westfield;New Jersey;7090;East
FM-14290;Frank Merwin;Home Office;United States;San Francisco;California;94122;West
KD-16495;Keith Dawkins;Business Customer;United States;San Jose;California;95123;West
SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98115;West
DW-13585;Dorothy Wardle;Business Customer;United States;Owensboro;Kentucky;42301;South
PF-19120;Peter Fuller;Individual Customer;United States;New York City;New York;10035;East
DK-13225;Dean Katz;Business Customer;United States;New York City;New York;10011;East
RB-19435;Richard Bierner;Individual Customer;United States;Springfield;Virginia;22153;South
GD-14590;Giulietta Dortch;Business Customer;United States;Bellingham;Washington;98226;West
RA-19885;Ruben Ausman;Business Customer;United States;Decatur;Alabama;35601;South
DB-13555;Dorothy Badders;Business Customer;United States;Fayetteville;Arkansas;72701;South
RL-19615;Rob Lucas;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West
JF-15295;Jason Fortune-;Individual Customer;United States;Plano;Texas;75023;Central
RW-19690;Robert Waldorf;Individual Customer;United States;Los Angeles;California;90049;West
VG-21790;Vivek Gonzalez;Individual Customer;United States;Los Angeles;California;90032;West
JM-15265;Janet Molinari;Business Customer;United States;Los Angeles;California;90036;West
BE-11455;Brad Eason;Home Office;United States;Des Moines;Iowa;50315;Central
CB-12535;Claudia Bergmann;Business Customer;United States;Southaven;Mississippi;38671;South
SD-20485;Shirley Daniels;Home Office;United States;Houston;Texas;77041;Central
SG-20890;Susan Gilcrest;Business Customer;United States;New York City;New York;10009;East
TS-21430;Tom Stivers;Business Customer;United States;Reading;Pennsylvania;19601;East
DK-13225;Dean Katz;Business Customer;United States;San Francisco;California;94109;West
ML-17395;Marina Lichtenstein;Business Customer;United States;Los Angeles;California;90045;West
MA-17560;Matt Abelman;Home Office;United States;Los Angeles;California;90004;West
LR-17035;Lisa Ryan;Business Customer;United States;San Francisco;California;94109;West
BE-11335;Bill Eplett;Home Office;United States;New York City;New York;10009;East
CC-12145;Charles Crestani;Individual Customer;United States;San Diego;California;92105;West
BD-11770;Bryan Davis;Individual Customer;United States;New York City;New York;10024;East
JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10011;East
DB-13615;Doug Bickford;Individual Customer;United States;Charlotte;North Carolina;28205;South
RR-19525;Rick Reed;Business Customer;United States;Overland Park;Kansas;66212;Central
SV-20935;Susan Vittorini;Individual Customer;United States;Mesa;Arizona;85204;West
RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central
MV-18190;Mike Vittorini;Individual Customer;United States;New York City;New York;10035;East
EH-14185;Evan Henry;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
JS-16030;Joy Smith;Individual Customer;United States;Hattiesburg;Mississippi;39401;South
ES-14020;Erica Smith;Individual Customer;United States;Los Angeles;California;90049;West
NS-18640;Noel Staavos;Business Customer;United States;Columbus;Ohio;43229;East
SH-19975;Sally Hughsby;Business Customer;United States;Caldwell;Idaho;83605;West
RF-19345;Randy Ferguson;Business Customer;United States;Phoenix;Arizona;85023;West
DL-12865;Dan Lawera;Individual Customer;United States;Miami;Florida;33142;South
AG-10390;Allen Goldenen;Individual Customer;United States;Los Angeles;California;90004;West
SW-20245;Scot Wooten;Individual Customer;United States;Troy;New York;12180;East
KN-16390;Katherine Nockton;Business Customer;United States;New Bedford;Massachusetts;2740;East
GB-14530;George Bell;Business Customer;United States;Florence;South Carolina;29501;South
CL-12565;Clay Ludtke;Individual Customer;United States;Los Angeles;California;90049;West
KF-16285;Karen Ferguson;Home Office;United States;Los Angeles;California;90008;West
AY-10555;Andy Yotov;Business Customer;United States;Los Angeles;California;90049;West
BD-11635;Brian Derr;Individual Customer;United States;Columbus;Ohio;43229;East
HG-15025;Hunter Glantz;Individual Customer;United States;Kenner;Louisiana;70065;South
CB-12025;Cassandra Brandow;Individual Customer;United States;Cedar Hill;Texas;75104;Central
LS-16945;Linda Southworth;Business Customer;United States;Providence;Rhode Island;2908;East
DM-13015;Darrin Martin;Individual Customer;United States;Lancaster;Ohio;43130;East
AC-10615;Ann Chong;Business Customer;United States;Seattle;Washington;98115;West
LT-17110;Liz Thompson;Individual Customer;United States;Jacksonville;North Carolina;28540;South
AH-10585;Angele Hood;Individual Customer;United States;Miami;Florida;33142;South
SS-20140;Saphhira Shifley;Business Customer;United States;Nashua;New Hampshire;3060;East
TD-20995;Tamara Dahlen;Individual Customer;United States;New York City;New York;10011;East
PP-18955;Paul Prost;Home Office;United States;Los Angeles;California;90036;West
PG-18820;Patrick Gardner;Individual Customer;United States;Carrollton;Texas;75007;Central
AA-10645;Anna Andreadi;Individual Customer;United States;Georgetown;Kentucky;40324;South
FA-14230;Frank Atkinson;Business Customer;United States;Los Angeles;California;90008;West
TB-21520;Tracy Blumstein;Individual Customer;United States;Sierra Vista;Arizona;85635;West
AH-10075;Adam Hart;Business Customer;United States;Knoxville;Tennessee;37918;South
CP-12085;Cathy Prescott;Business Customer;United States;Tucson;Arizona;85705;West
BF-11215;Benjamin Farhat;Home Office;United States;Minneapolis;Minnesota;55407;Central
CP-12340;Christine Phan;Business Customer;United States;Miami;Florida;33142;South
LS-17245;Lynn Smith;Individual Customer;United States;Houston;Texas;77036;Central
TS-21655;Trudy Schmidt;Individual Customer;United States;Milwaukee;Wisconsin;53209;Central
JS-15940;Joni Sundaresam;Home Office;United States;Lancaster;Ohio;43130;East
NF-18385;Natalie Fritzler;Individual Customer;United States;Edinburg;Texas;78539;Central
KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East
GA-14725;Guy Armstrong;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
EH-14125;Eugene Hildebrand;Home Office;United States;Rochester;New York;14609;East
RA-19285;Ralph Arnett;Individual Customer;United States;San Diego;California;92037;West
TT-21070;Ted Trevino;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
AH-10465;Amy Hunt;Individual Customer;United States;Bartlett;Tennessee;38134;South
CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West
KD-16495;Keith Dawkins;Business Customer;United States;Philadelphia;Pennsylvania;19120;East
BG-11035;Barry Gonzalez;Individual Customer;United States;Austin;Texas;78745;Central
FH-14365;Fred Hopkins;Business Customer;United States;Los Angeles;California;90008;West
PG-18820;Patrick Gardner;Individual Customer;United States;New York City;New York;10011;East
NZ-18565;Nick Zandusky;Home Office;United States;Houston;Texas;77070;Central
TB-21595;Troy Blackwell;Individual Customer;United States;Lubbock;Texas;79424;Central
JE-15475;Jeremy Ellison;Individual Customer;United States;Houston;Texas;77095;Central
EH-13945;Eric Hoffmann;Individual Customer;United States;Costa Mesa;California;92627;West
BF-10975;Barbara Fisher;Business Customer;United States;Roswell;Georgia;30076;South
PC-18745;Pamela Coakley;Business Customer;United States;Loveland;Colorado;80538;West
SV-20365;Seth Vernon;Individual Customer;United States;New York City;New York;10035;East
Dp-13240;Dean percer;Home Office;United States;Philadelphia;Pennsylvania;19143;East
HR-14830;Harold Ryan;Business Customer;United States;Miami;Florida;33178;South
WB-21850;William Brown;Individual Customer;United States;Grand Prairie;Texas;75051;Central
AS-10090;Adam Shillingsburg;Individual Customer;United States;Chicago;Illinois;60653;Central
SP-20920;Susan Pistek;Individual Customer;United States;Parma;Ohio;44134;East
SP-20650;Stephanie Phelps;Business Customer;United States;Redwood City;California;94061;West
CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10011;East
JR-16210;Justin Ritter;Business Customer;United States;Springfield;Oregon;97477;West
CB-12415;Christy Brittain;Individual Customer;United States;Chicago;Illinois;60610;Central
SD-20485;Shirley Daniels;Home Office;United States;Bedford;Texas;76021;Central
SS-20140;Saphhira Shifley;Business Customer;United States;Los Angeles;California;90036;West
